# This is a NO-USE pre-TEA atmosphere file.
# TEA accepts a file in this format to produce 
# abundances as a function of pressure and temperature.

1, 2, 3, 4, 5, 6, 7, 8, 9, 0

# FILLER STUFF HERE

#FINDSPEC
H_g C_g N_g O_g H2_ref CO_g CH4_g H2O_g N2_ref NH3_g

#FINDTEA
    Radius   Pressure    Temp          H          C          N          O 
200000.000 1.0000e+00 1090.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
199000.000 1.0000e+00 1100.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
198000.000 1.0000e+00 1110.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
197000.000 1.0000e+00 1120.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
196000.000 1.0000e+00 1130.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
195000.000 1.0000e+00 1140.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
194000.000 1.0000e+00 1150.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
193000.000 1.0000e+00 1160.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
192000.000 1.0000e+00 1170.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
191000.000 1.0000e+00 1180.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
190000.000 1.0000e+00 1190.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
189000.000 1.0000e+00 1200.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
188000.000 1.0000e+00 1210.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
187000.000 1.0000e+00 1220.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
186000.000 1.0000e+00 1230.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
185000.000 1.0000e+00 1240.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
184000.000 1.0000e+00 1250.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
183000.000 1.0000e+00 1260.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
182000.000 1.0000e+00 1270.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
181000.000 1.0000e+00 1280.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
180000.000 1.0000e+00 1290.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
179000.000 1.0000e+00 1300.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
178000.000 1.0000e+00 1310.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
177000.000 1.0000e+00 1320.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
176000.000 1.0000e+00 1330.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
175000.000 1.0000e+00 1340.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
174000.000 1.0000e+00 1350.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
173000.000 1.0000e+00 1360.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
172000.000 1.0000e+00 1370.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
171000.000 1.0000e+00 1380.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
170000.000 1.0000e+00 1390.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
169000.000 1.0000e+00 1400.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
168000.000 1.0000e+00 1410.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
167000.000 1.0000e+00 1420.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
166000.000 1.0000e+00 1430.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
165000.000 1.0000e+00 1440.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
164000.000 1.0000e+00 1450.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
163000.000 1.0000e+00 1460.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
162000.000 1.0000e+00 1470.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
161000.000 1.0000e+00 1480.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
160000.000 1.0000e+00 1490.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
159000.000 1.0000e+00 1500.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
158000.000 1.0000e+00 1510.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
157000.000 1.0000e+00 1520.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
156000.000 1.0000e+00 1530.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
155000.000 1.0000e+00 1540.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
154000.000 1.0000e+00 1550.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
153000.000 1.0000e+00 1560.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
152000.000 1.0000e+00 1570.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
151000.000 1.0000e+00 1580.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
150000.000 1.0000e+00 1590.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
149000.000 1.0000e+00 1600.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
148000.000 1.0000e+00 1610.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
147000.000 1.0000e+00 1620.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
146000.000 1.0000e+00 1630.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
145000.000 1.0000e+00 1640.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
144000.000 1.0000e+00 1650.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
143000.000 1.0000e+00 1660.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
142000.000 1.0000e+00 1670.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
141000.000 1.0000e+00 1680.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
140000.000 1.0000e+00 1690.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
139000.000 1.0000e+00 1700.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
138000.000 1.0000e+00 1710.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
137000.000 1.0000e+00 1720.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
136000.000 1.0000e+00 1730.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
135000.000 1.0000e+00 1740.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
134000.000 1.0000e+00 1750.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
133000.000 1.0000e+00 1760.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
132000.000 1.0000e+00 1770.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
131000.000 1.0000e+00 1780.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
130000.000 1.0000e+00 1790.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
129000.000 1.0000e+00 1800.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
128000.000 1.0000e+00 1810.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
127000.000 1.0000e+00 1820.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
126000.000 1.0000e+00 1830.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
125000.000 1.0000e+00 1840.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
124000.000 1.0000e+00 1850.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
123000.000 1.0000e+00 1860.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
122000.000 1.0000e+00 1870.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
121000.000 1.0000e+00 1880.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
120000.000 1.0000e+00 1890.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
119000.000 1.0000e+00 1900.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
118000.000 1.0000e+00 1910.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
117000.000 1.0000e+00 1920.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
116000.000 1.0000e+00 1930.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
115000.000 1.0000e+00 1940.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
114000.000 1.0000e+00 1950.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
113000.000 1.0000e+00 1960.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
112000.000 1.0000e+00 1970.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
111000.000 1.0000e+00 1980.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
110000.000 1.0000e+00 1990.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
109000.000 1.0000e+00 2000.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
108000.000 1.0000e+00 2010.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
107000.000 1.0000e+00 2020.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
106000.000 1.0000e+00 2030.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
105000.000 1.0000e+00 2040.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
104000.000 1.0000e+00 2050.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
103000.000 1.0000e+00 2060.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
102000.000 1.0000e+00 2070.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
101000.000 1.0000e+00 2080.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
100000.000 1.0000e+00 2090.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 99000.000 1.0000e+00 2100.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 98000.000 1.0000e+00 2110.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 97000.000 1.0000e+00 2120.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 96000.000 1.0000e+00 2130.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 95000.000 1.0000e+00 2140.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 94000.000 1.0000e+00 2150.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 93000.000 1.0000e+00 2160.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 92000.000 1.0000e+00 2170.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 91000.000 1.0000e+00 2180.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 90000.000 1.0000e+00 2190.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 89000.000 1.0000e+00 2200.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 88000.000 1.0000e+00 2210.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 87000.000 1.0000e+00 2220.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 86000.000 1.0000e+00 2230.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 85000.000 1.0000e+00 2240.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 84000.000 1.0000e+00 2250.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 83000.000 1.0000e+00 2260.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 82000.000 1.0000e+00 2270.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 81000.000 1.0000e+00 2280.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 80000.000 1.0000e+00 2290.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 79000.000 1.0000e+00 2300.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 78000.000 1.0000e+00 2310.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 77000.000 1.0000e+00 2320.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 76000.000 1.0000e+00 2330.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 75000.000 1.0000e+00 2340.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 74000.000 1.0000e+00 2350.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 73000.000 1.0000e+00 2360.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 72000.000 1.0000e+00 2370.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 71000.000 1.0000e+00 2380.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 70000.000 1.0000e+00 2390.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 69000.000 1.0000e+00 2400.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 68000.000 1.0000e+00 2410.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 67000.000 1.0000e+00 2420.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 66000.000 1.0000e+00 2430.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 65000.000 1.0000e+00 2440.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 64000.000 1.0000e+00 2450.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 63000.000 1.0000e+00 2460.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 62000.000 1.0000e+00 2470.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 61000.000 1.0000e+00 2480.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 60000.000 1.0000e+00 2490.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 59000.000 1.0000e+00 2500.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 58000.000 1.0000e+00 2510.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 57000.000 1.0000e+00 2520.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 56000.000 1.0000e+00 2530.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 55000.000 1.0000e+00 2540.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 54000.000 1.0000e+00 2550.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 53000.000 1.0000e+00 2560.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 52000.000 1.0000e+00 2570.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 51000.000 1.0000e+00 2580.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 50000.000 1.0000e+00 2590.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 49000.000 1.0000e+00 2600.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 48000.000 1.0000e+00 2610.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 47000.000 1.0000e+00 2620.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 46000.000 1.0000e+00 2630.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 45000.000 1.0000e+00 2640.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 44000.000 1.0000e+00 2650.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 43000.000 1.0000e+00 2660.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 42000.000 1.0000e+00 2670.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 41000.000 1.0000e+00 2680.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 40000.000 1.0000e+00 2690.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 39000.000 1.0000e+00 2700.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 38000.000 1.0000e+00 2710.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 37000.000 1.0000e+00 2720.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 36000.000 1.0000e+00 2730.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 35000.000 1.0000e+00 2740.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 34000.000 1.0000e+00 2750.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
 33000.000 1.0000e+00 2760.00 9.9917e-01 2.6893e-04 6.7552e-05 4.8937e-04 
