# This is a NO-USE pre-TEA atmosphere file.
# TEA accepts a file in this format to produce 
# abundances as a function of pressure and temperature.

1, 2, 3, 4, 5, 6, 7, 8, 9, 0

# FILLER STUFF HERE

#FINDSPEC
H_g C_g N_g O_g H2_ref CO_g CH4_g H2O_g N2_ref NH3_g

#FINDTEA
    Radius   Pressure    Temp        H_g        C_g        N_g        O_g     H2_ref       CO_g      CH4_g      H2O_g     N2_ref      NH3_g 
278000.000 1.0000e+00  310.00 6.7002e-06 2.8296e-55 7.9376e-33 7.1447e-27 9.9834e-01 1.1410e-24 5.3863e-04 9.8014e-04 2.6811e-22 1.3530e-04 
277000.000 1.0000e+00  320.00 6.3823e-06 4.3779e-54 8.2546e-34 1.1795e-26 9.9834e-01 2.0225e-24 5.3863e-04 9.8014e-04 2.3371e-22 1.3530e-04 
276000.000 1.0000e+00  330.00 8.6367e-06 2.7510e-53 6.8057e-33 3.2847e-26 9.9834e-01 1.4589e-24 5.3863e-04 9.8014e-04 2.9626e-22 1.3530e-04 
275000.000 1.0000e+00  340.00 4.3298e-06 1.8959e-56 1.6418e-33 6.2715e-27 9.9834e-01 1.1027e-25 5.3863e-04 9.8014e-04 5.9338e-23 1.3530e-04 
274000.000 1.0000e+00  350.00 2.1922e-10 1.6722e-75 2.2719e-43 1.3307e-38 9.9835e-01 7.8286e-29 5.3863e-04 9.8015e-04 5.7805e-24 1.3530e-04 
273000.000 1.0000e+00  360.00 1.3150e-11 1.4608e-76 1.9652e-45 6.4496e-41 9.9835e-01 4.7727e-29 5.3863e-04 9.8015e-04 3.8797e-24 1.3530e-04 
272000.000 1.0000e+00  370.00 4.8381e-11 4.3091e-73 1.1475e-43 3.5191e-39 9.9835e-01 5.1657e-28 5.3863e-04 9.8015e-04 1.7860e-23 1.3530e-04 
271000.000 1.0000e+00  380.00 1.2636e-10 2.1905e-70 3.4802e-42 8.8187e-38 9.9835e-01 3.3775e-27 5.3863e-04 9.8015e-04 8.3294e-23 1.3530e-04 
270000.000 1.0000e+00  390.00 1.4559e-10 9.2676e-69 1.1629e-41 3.1186e-37 9.9835e-01 2.4265e-26 5.3863e-04 9.8015e-04 2.7436e-22 1.3530e-04 
269000.000 1.0000e+00  400.00 2.2022e-10 5.8310e-67 9.2179e-41 1.7112e-36 9.9835e-01 1.2143e-25 5.3863e-04 9.8015e-04 1.0701e-21 1.3530e-04 
268000.000 1.0000e+00  410.00 5.2608e-10 1.2057e-64 1.5592e-39 2.4087e-35 9.9835e-01 5.3150e-25 5.3863e-04 9.8015e-04 3.0553e-21 1.3530e-04 
267000.000 1.0000e+00  420.00 1.4587e-09 6.1640e-62 3.1224e-38 4.4478e-34 9.9835e-01 1.9861e-24 5.3863e-04 9.8015e-04 7.1743e-21 1.3530e-04 
266000.000 1.0000e+00  430.00 2.3638e-09 1.6714e-60 2.3806e-37 2.7130e-33 9.9835e-01 5.6781e-24 5.3863e-04 9.8015e-04 2.1868e-20 1.3530e-04 
265000.000 1.0000e+00  440.00 4.9721e-09 1.1731e-58 2.3897e-36 2.3842e-32 9.9835e-01 1.7745e-23 5.3863e-04 9.8015e-04 4.7612e-20 1.3530e-04 
264000.000 1.0000e+00  450.00 9.4000e-09 6.1572e-57 1.7454e-35 1.5903e-31 9.9835e-01 4.5764e-23 5.3863e-04 9.8015e-04 9.4215e-20 1.3530e-04 
263000.000 1.0000e+00  460.00 2.1994e-08 7.7096e-55 1.1429e-34 1.1441e-30 9.9835e-01 1.0264e-22 5.3863e-04 9.8015e-04 8.3891e-20 1.3530e-04 
262000.000 1.0000e+00  470.00 8.8745e-09 1.4733e-57 3.0190e-35 8.0119e-32 9.9835e-01 2.7204e-22 5.3863e-04 9.8015e-04 2.5324e-19 1.3530e-04 
261000.000 1.0000e+00  480.00 6.9565e-09 8.2774e-58 4.4418e-35 6.5788e-32 9.9835e-01 5.8813e-22 5.3863e-04 9.8015e-04 7.1471e-19 1.3530e-04 
260000.000 1.0000e+00  490.00 8.1248e-09 3.6787e-56 1.1046e-34 1.5563e-31 9.9835e-01 1.4468e-21 5.3863e-04 9.8015e-04 1.1543e-18 1.3530e-04 
259000.000 1.0000e+00  500.00 2.8096e-09 1.0850e-56 1.8862e-35 2.3450e-32 9.9835e-01 3.7739e-21 5.3863e-04 9.8015e-04 3.7779e-18 1.3530e-04 
258000.000 1.0000e+00  510.00 8.4490e-09 1.8415e-54 3.1893e-34 4.0268e-31 9.9835e-01 7.5179e-21 5.3863e-04 9.8015e-04 5.0760e-18 1.3530e-04 
257000.000 1.0000e+00  520.00 5.5141e-09 2.3687e-54 3.5404e-34 2.3717e-31 9.9835e-01 1.5543e-20 5.3863e-04 9.8015e-04 1.1561e-17 1.3530e-04 
256000.000 1.0000e+00  530.00 1.0736e-08 4.1515e-53 2.2837e-33 1.4932e-30 9.9835e-01 2.5574e-20 5.3863e-04 9.8015e-04 1.5359e-17 1.3530e-04 
255000.000 1.0000e+00  540.00 1.7256e-09 3.5023e-54 2.3743e-34 6.5451e-32 9.9835e-01 5.3711e-20 5.3863e-04 9.8015e-04 4.6340e-17 1.3530e-04 
254000.000 1.0000e+00  550.00 1.3751e-09 8.5886e-54 3.6122e-34 6.7839e-32 9.9835e-01 1.0437e-19 5.3863e-04 9.8015e-04 9.9560e-17 1.3530e-04 
253000.000 1.0000e+00  560.00 6.6356e-10 1.4398e-54 1.7744e-34 9.5200e-33 9.9835e-01 1.4258e-19 5.3863e-04 9.8015e-04 1.7101e-16 1.3530e-04 
252000.000 1.0000e+00  570.00 1.0455e-10 2.2666e-55 2.2390e-35 4.7841e-34 9.9835e-01 3.1188e-19 5.3863e-04 9.8015e-04 5.8736e-16 1.3530e-04 
251000.000 1.0000e+00  580.00 5.7877e-12 9.8087e-57 1.0102e-36 8.1467e-36 9.9835e-01 1.1249e-18 5.3863e-04 9.8015e-04 4.8788e-15 1.3530e-04 
250000.000 1.0000e+00  590.00 1.2220e-13 1.9371e-58 1.2747e-38 4.0019e-38 9.9835e-01 4.8308e-18 5.3863e-04 9.8015e-04 3.9801e-14 1.3530e-04 
249000.000 1.0000e+00  600.00 3.1415e-15 2.0296e-59 3.0056e-40 1.6354e-39 9.9835e-01 2.0639e-17 5.3863e-04 9.8015e-04 3.7165e-13 1.3530e-04 
248000.000 1.0000e+00  610.00 6.1720e-17 4.0117e-60 3.5093e-41 1.1454e-40 9.9835e-01 2.1493e-15 5.3863e-04 9.8015e-04 2.9149e-10 1.3530e-04 
247000.000 1.0000e+00  620.00 1.3160e-16 5.2554e-59 1.8457e-40 5.8629e-40 9.9835e-01 1.0212e-13 5.3863e-04 9.8015e-04 9.2836e-07 1.3344e-04 
246000.000 1.0000e+00  630.00 2.5900e-16 6.2161e-58 9.0429e-40 2.6983e-39 9.9835e-01 2.0048e-13 5.3863e-04 9.8014e-04 2.9098e-06 1.2948e-04 
245000.000 1.0000e+00  640.00 4.9903e-16 6.8061e-57 4.2785e-39 1.1840e-38 9.9835e-01 3.8403e-13 5.3863e-04 9.8014e-04 3.8405e-06 1.2762e-04 
244000.000 1.0000e+00  650.00 9.4232e-16 6.9230e-56 1.9219e-38 4.9641e-38 9.9835e-01 7.2108e-13 5.3863e-04 9.8014e-04 4.9851e-06 1.2533e-04 
243000.000 1.0000e+00  660.00 1.6612e-15 5.9204e-55 7.5407e-38 1.8183e-37 9.9835e-01 1.1812e-12 5.3863e-04 9.8014e-04 5.8287e-06 1.2364e-04 
242000.000 1.0000e+00  670.00 3.0259e-15 5.2839e-54 3.0882e-37 7.0289e-37 9.9835e-01 2.1523e-12 5.3863e-04 9.8013e-04 7.3766e-06 1.2054e-04 
241000.000 1.0000e+00  680.00 5.4154e-15 4.4218e-53 1.2067e-36 2.6111e-36 9.9836e-01 3.8532e-12 5.3862e-04 9.8013e-04 9.1682e-06 1.1696e-04 
240000.000 1.0000e+00  690.00 9.5296e-15 3.4794e-52 4.5054e-36 9.3380e-36 9.9836e-01 6.7829e-12 5.3862e-04 9.8012e-04 1.1191e-05 1.1291e-04 
239000.000 1.0000e+00  700.00 1.6501e-14 2.5811e-51 1.6103e-35 3.2201e-35 9.9836e-01 1.1749e-11 5.3862e-04 9.8012e-04 1.3418e-05 1.0846e-04 
238000.000 1.0000e+00  710.00 2.8134e-14 1.8096e-50 5.5191e-35 1.0723e-34 9.9836e-01 2.0038e-11 5.3862e-04 9.8012e-04 1.5814e-05 1.0367e-04 
237000.000 1.0000e+00  720.00 4.7262e-14 1.2020e-49 1.8172e-34 3.4537e-34 9.9836e-01 3.3671e-11 5.3861e-04 9.8011e-04 1.8334e-05 9.8625e-05 
236000.000 1.0000e+00  730.00 7.8274e-14 7.5797e-49 5.7583e-34 1.0772e-33 9.9837e-01 5.5782e-11 5.3861e-04 9.8011e-04 2.0933e-05 9.3427e-05 
235000.000 1.0000e+00  740.00 1.2788e-13 4.5478e-48 1.7594e-33 3.2584e-33 9.9837e-01 9.1160e-11 5.3861e-04 9.8010e-04 2.3563e-05 8.8166e-05 
234000.000 1.0000e+00  750.00 2.0621e-13 2.6014e-47 5.1923e-33 9.5690e-33 9.9837e-01 1.4704e-10 5.3860e-04 9.8010e-04 2.6183e-05 8.2924e-05 
233000.000 1.0000e+00  760.00 3.1682e-13 1.4169e-46 1.4421e-32 2.5928e-32 9.9837e-01 2.3214e-10 5.3860e-04 9.8009e-04 2.8671e-05 7.7948e-05 
232000.000 1.0000e+00  770.00 4.9904e-13 7.4371e-46 3.9994e-32 7.2211e-32 9.9838e-01 3.6694e-10 5.3860e-04 9.8009e-04 3.1219e-05 7.2851e-05 
231000.000 1.0000e+00  780.00 7.7698e-13 3.7410e-45 1.0765e-31 1.9590e-31 9.9838e-01 5.7323e-10 5.3860e-04 9.8008e-04 3.3668e-05 6.7952e-05 
230000.000 1.0000e+00  790.00 1.1962e-12 1.8064e-44 2.8165e-31 5.1817e-31 9.9838e-01 8.8545e-10 5.3859e-04 9.8008e-04 3.6002e-05 6.3285e-05 
229000.000 1.0000e+00  800.00 1.8219e-12 8.3857e-44 7.1728e-31 1.3377e-30 9.9838e-01 1.3529e-09 5.3859e-04 9.8007e-04 3.8208e-05 5.8871e-05 
228000.000 1.0000e+00  810.00 2.7463e-12 3.7480e-43 1.7805e-30 3.3735e-30 9.9839e-01 2.0457e-09 5.3859e-04 9.8007e-04 4.0283e-05 5.4722e-05 
227000.000 1.0000e+00  820.00 4.0983e-12 1.6151e-42 4.3128e-30 8.3178e-30 9.9839e-01 3.0622e-09 5.3858e-04 9.8006e-04 4.2223e-05 5.0841e-05 
226000.000 1.0000e+00  830.00 6.0572e-12 6.7194e-42 1.0206e-29 2.0067e-29 9.9839e-01 4.5394e-09 5.3858e-04 9.8006e-04 4.4031e-05 4.7224e-05 
225000.000 1.0000e+00  840.00 8.8696e-12 2.7021e-41 2.3621e-29 4.7408e-29 9.9839e-01 6.6664e-09 5.3858e-04 9.8005e-04 4.5710e-05 4.3865e-05 
224000.000 1.0000e+00  850.00 1.2872e-11 1.0516e-40 5.3517e-29 1.0976e-28 9.9839e-01 9.7019e-09 5.3857e-04 9.8004e-04 4.7266e-05 4.0753e-05 
223000.000 1.0000e+00  860.00 1.8037e-11 4.1950e-40 1.1739e-28 2.4266e-28 9.9840e-01 1.4805e-08 5.3857e-04 9.8004e-04 4.9100e-05 3.7085e-05 
222000.000 1.0000e+00  870.00 2.5758e-11 1.5380e-39 2.5573e-28 5.4165e-28 9.9840e-01 2.1238e-08 5.3856e-04 9.8003e-04 5.0425e-05 3.4435e-05 
221000.000 1.0000e+00  880.00 3.6488e-11 5.4747e-39 5.4673e-28 1.1871e-27 9.9840e-01 3.0216e-08 5.3855e-04 9.8002e-04 5.1645e-05 3.1994e-05 
220000.000 1.0000e+00  890.00 5.1285e-11 1.8939e-38 1.1480e-27 2.5564e-27 9.9840e-01 4.2649e-08 5.3853e-04 9.8000e-04 5.2768e-05 2.9748e-05 
219000.000 1.0000e+00  900.00 7.1539e-11 6.3736e-38 2.3693e-27 5.4119e-27 9.9840e-01 5.9739e-08 5.3852e-04 9.7998e-04 5.3801e-05 2.7681e-05 
218000.000 1.0000e+00  910.00 9.9065e-11 2.0884e-37 4.8090e-27 1.1270e-26 9.9840e-01 8.3058e-08 5.3849e-04 9.7996e-04 5.4752e-05 2.5780e-05 
217000.000 1.0000e+00  920.00 1.3621e-10 6.6687e-37 9.6057e-27 2.3096e-26 9.9840e-01 1.1465e-07 5.3846e-04 9.7992e-04 5.5626e-05 2.4031e-05 
216000.000 1.0000e+00  930.00 1.8602e-10 2.0769e-36 1.8892e-26 4.6608e-26 9.9840e-01 1.5716e-07 5.3842e-04 9.7988e-04 5.6430e-05 2.2422e-05 
215000.000 1.0000e+00  940.00 2.5235e-10 6.3135e-36 3.6608e-26 9.2660e-26 9.9840e-01 2.1399e-07 5.3836e-04 9.7982e-04 5.7171e-05 2.0941e-05 
214000.000 1.0000e+00  950.00 3.4014e-10 1.8748e-35 6.9924e-26 1.8156e-25 9.9840e-01 2.8946e-07 5.3828e-04 9.7974e-04 5.7853e-05 1.9577e-05 
213000.000 1.0000e+00  960.00 4.4682e-10 5.9594e-35 1.3093e-25 3.4764e-25 9.9841e-01 4.2761e-07 5.3814e-04 9.7960e-04 5.8836e-05 1.7611e-05 
212000.000 1.0000e+00  970.00 5.9538e-10 1.6945e-34 2.4345e-25 6.6348e-25 9.9841e-01 5.7210e-07 5.3800e-04 9.7946e-04 5.9400e-05 1.6482e-05 
211000.000 1.0000e+00  980.00 7.8871e-10 4.7164e-34 4.4684e-25 1.2496e-24 9.9841e-01 7.6079e-07 5.3781e-04 9.7927e-04 5.9921e-05 1.5441e-05 
210000.000 1.0000e+00  990.00 1.0389e-09 1.2857e-33 8.0992e-25 2.3236e-24 9.9841e-01 1.0057e-06 5.3756e-04 9.7902e-04 6.0401e-05 1.4480e-05 
209000.000 1.0000e+00 1000.00 1.3609e-09 3.4347e-33 1.4503e-24 4.2668e-24 9.9841e-01 1.3218e-06 5.3724e-04 9.7870e-04 6.0844e-05 1.3594e-05 
208000.000 1.0000e+00 1010.00 1.7733e-09 8.9972e-33 2.5666e-24 7.7407e-24 9.9841e-01 1.7274e-06 5.3684e-04 9.7830e-04 6.1253e-05 1.2775e-05 
207000.000 1.0000e+00 1020.00 2.2986e-09 2.3123e-32 4.4908e-24 1.3878e-23 9.9841e-01 2.2449e-06 5.3632e-04 9.7778e-04 6.1632e-05 1.2017e-05 
206000.000 1.0000e+00 1030.00 2.9645e-09 5.8329e-32 7.7710e-24 2.4598e-23 9.9841e-01 2.9013e-06 5.3566e-04 9.7712e-04 6.1983e-05 1.1316e-05 
205000.000 1.0000e+00 1040.00 3.8047e-09 1.4449e-31 1.3304e-23 4.3112e-23 9.9841e-01 3.7293e-06 5.3483e-04 9.7629e-04 6.2307e-05 1.0666e-05 
204000.000 1.0000e+00 1050.00 4.8600e-09 3.5166e-31 2.2541e-23 7.4741e-23 9.9841e-01 4.7674e-06 5.3379e-04 9.7525e-04 6.2609e-05 1.0063e-05 
203000.000 1.0000e+00 1060.00 6.0938e-09 9.3734e-31 3.7716e-23 1.2846e-22 9.9842e-01 6.7962e-06 5.3176e-04 9.7321e-04 6.3121e-05 9.0363e-06 
202000.000 1.0000e+00 1070.00 7.7178e-09 2.2055e-30 6.2667e-23 2.1823e-22 9.9842e-01 8.5970e-06 5.2996e-04 9.7141e-04 6.3371e-05 8.5371e-06 
201000.000 1.0000e+00 1080.00 9.7321e-09 5.1033e-30 1.0314e-22 3.6693e-22 9.9842e-01 1.0813e-05 5.2774e-04 9.6919e-04 6.3602e-05 8.0731e-06 
200000.000 1.0000e+00 1090.00 1.2220e-08 1.1616e-29 1.6819e-22 6.1077e-22 9.9842e-01 1.3523e-05 5.2503e-04 9.6647e-04 6.3818e-05 7.6414e-06 
199000.000 1.0000e+00 1100.00 1.5280e-08 2.6017e-29 2.7181e-22 1.0066e-21 9.9843e-01 1.6810e-05 5.2174e-04 9.6318e-04 6.4018e-05 7.2394e-06 
198000.000 1.0000e+00 1110.00 1.9030e-08 5.7345e-29 4.3546e-22 1.6428e-21 9.9843e-01 2.0769e-05 5.1777e-04 9.5921e-04 6.4205e-05 6.8646e-06 
197000.000 1.0000e+00 1120.00 2.3608e-08 1.2442e-28 6.9172e-22 2.6554e-21 9.9844e-01 2.5496e-05 5.1304e-04 9.5447e-04 6.4379e-05 6.5149e-06 
196000.000 1.0000e+00 1130.00 2.9176e-08 2.6573e-28 1.0898e-21 4.2515e-21 9.9844e-01 3.1094e-05 5.0744e-04 9.4887e-04 6.4542e-05 6.1883e-06 
195000.000 1.0000e+00 1140.00 3.5923e-08 5.5881e-28 1.7031e-21 6.7431e-21 9.9845e-01 3.7659e-05 5.0086e-04 9.4229e-04 6.4694e-05 5.8831e-06 
194000.000 1.0000e+00 1150.00 4.4070e-08 1.1571e-27 2.6409e-21 1.0595e-20 9.9846e-01 4.5284e-05 4.9323e-04 9.3465e-04 6.4835e-05 5.5975e-06 
193000.000 1.0000e+00 1160.00 5.3355e-08 2.6213e-27 4.0646e-21 1.6569e-20 9.9847e-01 6.0221e-05 4.7828e-04 9.1968e-04 6.5114e-05 5.0357e-06 
192000.000 1.0000e+00 1170.00 6.5033e-08 5.2538e-27 6.2106e-21 2.5552e-20 9.9848e-01 7.1117e-05 4.6737e-04 9.0876e-04 6.5232e-05 4.7974e-06 
191000.000 1.0000e+00 1180.00 7.9002e-08 1.0368e-26 9.4213e-21 3.9048e-20 9.9849e-01 8.3288e-05 4.5518e-04 8.9657e-04 6.5342e-05 4.5739e-06 
190000.000 1.0000e+00 1190.00 9.5658e-08 2.0146e-26 1.4191e-20 5.9141e-20 9.9851e-01 9.6716e-05 4.4174e-04 8.8311e-04 6.5445e-05 4.3642e-06 
189000.000 1.0000e+00 1200.00 1.1546e-07 3.8552e-26 2.1231e-20 8.8787e-20 9.9852e-01 1.1135e-04 4.2710e-04 8.6845e-04 6.5542e-05 4.1672e-06 
188000.000 1.0000e+00 1210.00 1.3892e-07 7.2663e-26 3.1549e-20 1.3216e-19 9.9854e-01 1.2709e-04 4.1134e-04 8.5268e-04 6.5632e-05 3.9820e-06 
187000.000 1.0000e+00 1220.00 1.6665e-07 1.3492e-25 4.6578e-20 1.9508e-19 9.9856e-01 1.4382e-04 3.9459e-04 8.3592e-04 6.5717e-05 3.8077e-06 
186000.000 1.0000e+00 1230.00 1.9932e-07 2.4685e-25 6.8330e-20 2.8563e-19 9.9857e-01 1.6138e-04 3.7701e-04 8.1832e-04 6.5797e-05 3.6436e-06 
185000.000 1.0000e+00 1240.00 2.3771e-07 4.4514e-25 9.9620e-20 4.1499e-19 9.9859e-01 1.7960e-04 3.5877e-04 8.0007e-04 6.5871e-05 3.4890e-06 
184000.000 1.0000e+00 1250.00 2.8269e-07 7.9139e-25 1.4436e-19 5.9844e-19 9.9861e-01 1.9829e-04 3.4006e-04 7.8134e-04 6.5942e-05 3.3432e-06 
183000.000 1.0000e+00 1260.00 3.3312e-07 1.4940e-24 2.0833e-19 8.5435e-19 9.9864e-01 2.3198e-04 3.0634e-04 7.4759e-04 6.6099e-05 3.0200e-06 
182000.000 1.0000e+00 1270.00 3.9416e-07 2.5751e-24 2.9846e-19 1.2148e-18 9.9866e-01 2.5124e-04 2.8705e-04 7.2828e-04 6.6158e-05 2.8970e-06 
181000.000 1.0000e+00 1280.00 4.6517e-07 4.3803e-24 4.2519e-19 1.7164e-18 9.9868e-01 2.7028e-04 2.6799e-04 7.0921e-04 6.6213e-05 2.7809e-06 
180000.000 1.0000e+00 1290.00 5.4756e-07 7.3560e-24 6.0240e-19 2.4107e-18 9.9870e-01 2.8894e-04 2.4931e-04 6.9051e-04 6.6266e-05 2.6710e-06 
179000.000 1.0000e+00 1300.00 6.4293e-07 1.2200e-23 8.4889e-19 3.3671e-18 9.9872e-01 3.0707e-04 2.3116e-04 6.7234e-04 6.6315e-05 2.5671e-06 
178000.000 1.0000e+00 1310.00 7.5306e-07 1.9992e-23 1.1900e-18 4.6783e-18 9.9874e-01 3.2457e-04 2.1364e-04 6.5481e-04 6.6362e-05 2.4686e-06 
177000.000 1.0000e+00 1320.00 8.7995e-07 3.2377e-23 1.6596e-18 6.4678e-18 9.9875e-01 3.4134e-04 1.9685e-04 6.3801e-04 6.6406e-05 2.3753e-06 
176000.000 1.0000e+00 1330.00 1.0258e-06 5.1845e-23 2.3029e-18 8.9003e-18 9.9877e-01 3.5731e-04 1.8087e-04 6.2200e-04 6.6448e-05 2.2868e-06 
175000.000 1.0000e+00 1340.00 1.1931e-06 8.2110e-23 3.1801e-18 1.2194e-17 9.9879e-01 3.7243e-04 1.6573e-04 6.0685e-04 6.6488e-05 2.2028e-06 
174000.000 1.0000e+00 1350.00 1.3846e-06 1.2867e-22 4.3703e-18 1.6637e-17 9.9880e-01 3.8667e-04 1.5147e-04 5.9259e-04 6.6526e-05 2.1231e-06 
173000.000 1.0000e+00 1360.00 1.5977e-06 2.0660e-22 5.9966e-18 2.2630e-17 9.9882e-01 4.1122e-04 1.2690e-04 5.6799e-04 6.6621e-05 1.9273e-06 
172000.000 1.0000e+00 1370.00 1.8467e-06 3.1629e-22 8.1667e-18 3.0675e-17 9.9884e-01 4.2301e-04 1.1510e-04 5.5618e-04 6.6653e-05 1.8593e-06 
171000.000 1.0000e+00 1380.00 2.1300e-06 4.7963e-22 1.1072e-17 4.1434e-17 9.9885e-01 4.3390e-04 1.0419e-04 5.4526e-04 6.6684e-05 1.7947e-06 
170000.000 1.0000e+00 1390.00 2.4518e-06 7.2071e-22 1.4946e-17 5.5778e-17 9.9886e-01 4.4393e-04 9.4157e-05 5.3522e-04 6.6713e-05 1.7332e-06 
169000.000 1.0000e+00 1400.00 2.8165e-06 1.0735e-21 2.0089e-17 7.4843e-17 9.9886e-01 4.5312e-04 8.4956e-05 5.2601e-04 6.6741e-05 1.6747e-06 
168000.000 1.0000e+00 1410.00 3.2290e-06 1.5853e-21 2.6888e-17 1.0010e-16 9.9887e-01 4.6151e-04 7.6549e-05 5.1760e-04 6.6768e-05 1.6189e-06 
167000.000 1.0000e+00 1420.00 3.6949e-06 2.3224e-21 3.5840e-17 1.3348e-16 9.9888e-01 4.6916e-04 6.8893e-05 5.0993e-04 6.6794e-05 1.5656e-06 
166000.000 1.0000e+00 1430.00 4.2201e-06 3.3755e-21 4.7582e-17 1.7743e-16 9.9889e-01 4.7611e-04 6.1940e-05 5.0297e-04 6.6818e-05 1.5149e-06 
165000.000 1.0000e+00 1440.00 4.8110e-06 4.8696e-21 6.2921e-17 2.3515e-16 9.9889e-01 4.8240e-04 5.5642e-05 4.9667e-04 6.6841e-05 1.4664e-06 
164000.000 1.0000e+00 1450.00 5.4747e-06 6.9747e-21 8.2885e-17 3.1071e-16 9.9890e-01 4.8808e-04 4.9952e-05 4.9097e-04 6.6864e-05 1.4201e-06 
163000.000 1.0000e+00 1460.00 6.2109e-06 9.9768e-21 1.0921e-16 4.1471e-16 9.9891e-01 4.9786e-04 4.0166e-05 4.8118e-04 6.6924e-05 1.2963e-06 
