# This is a NO-USE pre-TEA atmosphere file.
# TEA accepts a file in this format to produce 
# abundances as a function of pressure and temperature.

 61000.000 4.8626e-03 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 60000.000 5.7224e-03 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 59000.000 6.7342e-03 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 58000.000 7.9248e-03 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 57000.000 9.3260e-03 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 56000.000 1.0975e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 55000.000 1.2915e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 54000.000 1.5199e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 53000.000 1.7886e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 52000.000 2.1049e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 51000.000 2.4771e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 50000.000 2.9151e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 49000.000 3.4305e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 48000.000 4.0370e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 47000.000 4.7508e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 46000.000 5.5908e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 45000.000 6.5793e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 44000.000 7.7426e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 43000.000 9.1116e-02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 42000.000 1.0723e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 41000.000 1.2619e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 40000.000 1.4850e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 39000.000 1.7475e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 38000.000 2.0565e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 37000.000 2.4201e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 36000.000 2.8480e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 35000.000 3.3516e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 34000.000 3.9442e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 33000.000 4.6416e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 32000.000 5.4623e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 31000.000 6.4281e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 30000.000 7.5646e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 29000.000 8.9022e-01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 28000.000 1.0476e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 27000.000 1.2328e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 26000.000 1.4508e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 25000.000 1.7074e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 24000.000 2.0092e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 23000.000 2.3645e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 22000.000 2.7826e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 21000.000 3.2745e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 20000.000 3.8535e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 19000.000 4.5349e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 18000.000 5.3367e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 17000.000 6.2803e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 16000.000 7.3907e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 15000.000 8.6975e+00 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 14000.000 1.0235e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 13000.000 1.2045e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 12000.000 1.4175e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 11000.000 1.6681e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
 10000.000 1.9630e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  9000.000 2.3101e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  8000.000 2.7186e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  7000.000 3.1993e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  6000.000 3.7649e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  5000.000 4.4306e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  4000.000 5.2140e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  3000.000 6.1359e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  2000.000 7.2208e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
  1000.000 8.4975e+01 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
     0.000 1.0000e+02 1500.00 9.2081e-01 7.8373e-02 2.4784e-04 6.2254e-05 4.5099e-04 2.9797e-05 2.9118e-05 
